#  x,y  (levine 중앙선, f1tenth_gym_ros)
-13.3594,8.1255
-13.2561,8.2346
-13.1415,8.3318
-13.0174,8.4164
-12.8855,8.4883
-12.7476,8.5477
-12.6052,8.5956
-12.4594,8.6318
-12.3103,8.6500
-12.1600,8.6500
-12.0097,8.6500
-11.8594,8.6500
-11.7090,8.6500
-11.5587,8.6500
-11.4084,8.6500
-11.2581,8.6500
-11.1078,8.6500
-10.9574,8.6500
-10.8071,8.6500
-10.6568,8.6500
-10.5065,8.6500
-10.3562,8.6500
-10.2059,8.6500
-10.0555,8.6500
-9.9052,8.6500
-9.7549,8.6500
-9.6046,8.6500
-9.4543,8.6500
-9.3040,8.6500
-9.1536,8.6500
-9.0033,8.6500
-8.8530,8.6500
-8.7027,8.6500
-8.5524,8.6500
-8.4020,8.6500
-8.2517,8.6500
-8.1014,8.6500
-7.9511,8.6500
-7.8008,8.6500
-7.6505,8.6500
-7.5001,8.6500
-7.3498,8.6500
-7.1995,8.6500
-7.0492,8.6500
-6.8989,8.6500
-6.7485,8.6500
-6.5982,8.6500
-6.4479,8.6500
-6.2976,8.6500
-6.1473,8.6500
-5.9970,8.6500
-5.8466,8.6500
-5.6963,8.6500
-5.5460,8.6500
-5.3957,8.6500
-5.2454,8.6500
-5.0951,8.6500
-4.9447,8.6500
-4.7944,8.6500
-4.6441,8.6500
-4.4938,8.6500
-4.3435,8.6500
-4.1931,8.6500
-4.0428,8.6500
-3.8925,8.6500
-3.7422,8.6500
-3.5919,8.6500
-3.4416,8.6500
-3.2912,8.6500
-3.1409,8.6500
-2.9906,8.6500
-2.8403,8.6500
-2.6900,8.6500
-2.5396,8.6500
-2.3893,8.6500
-2.2390,8.6500
-2.0887,8.6500
-1.9384,8.6500
-1.7881,8.6500
-1.6377,8.6500
-1.4874,8.6500
-1.3371,8.6500
-1.1868,8.6500
-1.0365,8.6500
-0.8861,8.6500
-0.7358,8.6500
-0.5855,8.6500
-0.4352,8.6500
-0.2849,8.6500
-0.1346,8.6500
0.0158,8.6500
0.1661,8.6500
0.3164,8.6500
0.4667,8.6500
0.6170,8.6500
0.7673,8.6500
0.9177,8.6500
1.0680,8.6500
1.2183,8.6500
1.3686,8.6500
1.5189,8.6500
1.6693,8.6500
1.8196,8.6500
1.9699,8.6500
2.1202,8.6500
2.2705,8.6500
2.4208,8.6500
2.5712,8.6500
2.7215,8.6500
2.8718,8.6500
3.0221,8.6500
3.1724,8.6500
3.3228,8.6500
3.4731,8.6500
3.6234,8.6500
3.7737,8.6500
3.9240,8.6500
4.0743,8.6500
4.2247,8.6500
4.3750,8.6500
4.5253,8.6500
4.6756,8.6500
4.8259,8.6500
4.9762,8.6500
5.1266,8.6500
5.2769,8.6500
5.4272,8.6500
5.5775,8.6500
5.7278,8.6500
5.8782,8.6500
6.0285,8.6500
6.1788,8.6500
6.3291,8.6500
6.4794,8.6500
6.6297,8.6500
6.7801,8.6500
6.9304,8.6500
7.0807,8.6500
7.2310,8.6500
7.3813,8.6500
7.5317,8.6500
7.6820,8.6500
7.8323,8.6500
7.9826,8.6500
8.1329,8.6500
8.2832,8.6462
8.4334,8.6399
8.5814,8.6159
8.7266,8.5774
8.8679,8.5265
9.0037,8.4623
9.1319,8.3839
9.2493,8.2903
9.3541,8.1827
9.4452,8.0634
9.5220,7.9344
9.5839,7.7976
9.6317,7.6552
9.6672,7.5093
9.6923,7.3612
9.7087,7.2118
9.7170,7.0618
9.7183,6.9115
9.7183,6.7612
9.7183,6.6109
9.7183,6.4606
9.7183,6.3102
9.7183,6.1599
9.7183,6.0096
9.7183,5.8593
9.7183,5.7090
9.7189,5.5587
9.7206,5.4084
9.7222,5.2580
9.7239,5.1077
9.7250,4.9574
9.7250,4.8071
9.7250,4.6568
9.7250,4.5065
9.7250,4.3562
9.7250,4.2058
9.7250,4.0555
9.7250,3.9052
9.7250,3.7549
9.7250,3.6046
9.7250,3.4542
9.7250,3.3039
9.7250,3.1536
9.7250,3.0033
9.7250,2.8530
9.7263,2.7027
9.7317,2.5525
9.7399,2.4024
9.7543,2.2528
9.7739,2.1038
9.7998,1.9557
9.8320,1.8089
9.8714,1.6639
9.9151,1.5201
9.9506,1.3741
9.9604,1.2241
9.9493,1.0743
9.9285,0.9255
9.8971,0.7785
9.8536,0.6347
9.7965,0.4958
9.7199,0.3666
9.6261,0.2494
9.5156,0.1478
9.3927,0.0617
9.2604,-0.0093
9.1218,-0.0671
8.9789,-0.1136
8.8331,-0.1500
8.6857,-0.1793
8.5365,-0.1956
8.3863,-0.2000
8.2360,-0.2000
8.0857,-0.2000
7.9354,-0.2000
7.7851,-0.2000
7.6347,-0.2000
7.4844,-0.2000
7.3341,-0.2000
7.1838,-0.2000
7.0335,-0.2000
6.8832,-0.2000
6.7328,-0.2000
6.5825,-0.2000
6.4322,-0.2000
6.2819,-0.2000
6.1316,-0.2000
5.9813,-0.2000
5.8309,-0.2000
5.6806,-0.2000
5.5303,-0.2000
5.3800,-0.2000
5.2297,-0.2000
5.0793,-0.2000
4.9290,-0.2000
4.7787,-0.2000
4.6284,-0.2000
4.4781,-0.2000
4.3278,-0.2000
4.1774,-0.2000
4.0271,-0.2000
3.8768,-0.2000
3.7265,-0.2000
3.5762,-0.2000
3.4258,-0.2000
3.2755,-0.2000
3.1252,-0.2000
2.9749,-0.2000
2.8246,-0.2000
2.6743,-0.2000
2.5239,-0.2000
2.3736,-0.2000
2.2233,-0.2000
2.0730,-0.2000
1.9227,-0.2000
1.7724,-0.2000
1.6220,-0.2000
1.4717,-0.2000
1.3214,-0.2000
1.1711,-0.2000
1.0208,-0.2000
0.8704,-0.2000
0.7201,-0.2000
0.5698,-0.2000
0.4195,-0.2000
0.2692,-0.2000
0.1189,-0.2000
-0.0315,-0.2000
-0.1818,-0.2000
-0.3321,-0.2000
-0.4824,-0.2000
-0.6327,-0.2000
-0.7831,-0.2000
-0.9334,-0.2000
-1.0837,-0.2000
-1.2340,-0.2000
-1.3843,-0.2000
-1.5346,-0.2000
-1.6850,-0.2000
-1.8353,-0.2000
-1.9856,-0.2000
-2.1359,-0.2000
-2.2862,-0.2000
-2.4365,-0.2000
-2.5869,-0.2000
-2.7372,-0.2000
-2.8875,-0.2000
-3.0378,-0.2000
-3.1881,-0.2000
-3.3385,-0.2000
-3.4888,-0.2000
-3.6391,-0.2000
-3.7894,-0.2000
-3.9397,-0.2000
-4.0900,-0.2000
-4.2404,-0.2000
-4.3907,-0.2000
-4.5410,-0.2000
-4.6913,-0.2000
-4.8416,-0.2000
-4.9920,-0.2000
-5.1423,-0.2000
-5.2926,-0.2000
-5.4429,-0.2000
-5.5932,-0.2000
-5.7435,-0.2000
-5.8939,-0.2000
-6.0442,-0.2000
-6.1945,-0.2000
-6.3448,-0.2000
-6.4951,-0.2000
-6.6455,-0.2000
-6.7958,-0.2000
-6.9461,-0.2000
-7.0964,-0.2000
-7.2467,-0.2000
-7.3970,-0.2000
-7.5474,-0.2000
-7.6977,-0.2000
-7.8480,-0.2000
-7.9983,-0.2000
-8.1486,-0.2000
-8.2989,-0.2000
-8.4493,-0.2000
-8.5996,-0.2000
-8.7499,-0.2000
-8.9002,-0.2000
-9.0505,-0.2000
-9.2009,-0.2000
-9.3512,-0.2000
-9.5015,-0.2000
-9.6518,-0.2000
-9.8021,-0.2000
-9.9524,-0.2000
-10.1028,-0.2000
-10.2531,-0.2000
-10.4034,-0.2000
-10.5537,-0.2000
-10.7040,-0.2000
-10.8544,-0.2000
-11.0047,-0.2000
-11.1550,-0.2000
-11.3053,-0.2000
-11.4556,-0.2000
-11.6059,-0.2000
-11.7563,-0.2004
-11.9066,-0.2021
-12.0569,-0.2038
-12.2072,-0.2054
-12.3573,-0.2027
-12.5062,-0.1837
-12.6525,-0.1492
-12.7956,-0.1033
-12.9340,-0.0449
-13.0659,0.0270
-13.1892,0.1127
-13.3020,0.2117
-13.4026,0.3232
-13.4899,0.4453
-13.5634,0.5762
-13.6232,0.7140
-13.6703,0.8566
-13.7063,1.0025
-13.7324,1.1504
-13.7465,1.2998
-13.7500,1.4501
-13.7500,1.6004
-13.7500,1.7507
-13.7500,1.9010
-13.7500,2.0514
-13.7500,2.2017
-13.7500,2.3520
-13.7500,2.5023
-13.7500,2.6526
-13.7479,2.8029
-13.7430,2.9532
-13.7380,3.1034
-13.7330,3.2536
-13.7280,3.4039
-13.7231,3.5541
-13.7181,3.7043
-13.7150,3.8546
-13.7150,4.0049
-13.7150,4.1552
-13.7150,4.3056
-13.7150,4.4559
-13.7150,4.6062
-13.7150,4.7565
-13.7150,4.9068
-13.7167,5.0571
-13.7217,5.2073
-13.7267,5.3576
-13.7316,5.5078
-13.7366,5.6581
-13.7416,5.8083
-13.7466,5.9585
-13.7500,6.1088
-13.7500,6.2591
-13.7500,6.4094
-13.7500,6.5597
-13.7500,6.7101
-13.7500,6.8604
-13.7488,7.0107
-13.7410,7.1606
-13.7189,7.3093
-13.6872,7.4562
-13.6451,7.6005
-13.5920,7.7411
-13.5271,7.8766
-13.4496,8.0053
